603.15	50.66474962
604.15	46.7779496
605.15	48.42665069
606.15	50.2869711
607.15	50.22109885
608.15	47.91793692
609.15	48.51506705
610.15	48.63020431
611.15	46.81675318
612.15	48.78020331
613.15	51.21737496
614.15	50.95478903
615.15	51.3396509
616.15	51.18807849
617.15	48.6539737
618.15	48.87413839
619.15	50.26450899
620.15	51.37074558
621.15	50.30907523
622.15	48.32865299
623.15	50.38699506
624.15	48.67657023
625.15	51.03893726
626.15	49.3772929
627.15	48.21105034
628.15	51.66351188
629.15	50.36810298
630.15	52.28086148
631.15	52.24915631
632.15	52.65994308
633.15	52.64886134
634.15	49.94449781
635.15	51.09915358
636.15	50.01052382
637.15	48.96613891
638.15	49.49981605
639.15	48.47919761
640.15	49.53123597
641.15	48.80645835
642.15	49.8703621
643.15	52.4156043
644.15	50.09523278
645.15	50.28874864
646.15	49.94064097
647.15	50.1359282
648.15	52.40434312
649.15	51.47855494
650.15	50.18611469
651.15	51.28150318
652.15	49.37293204
653.15	53.48351223
654.15	49.73401677
655.15	50.59860177
656.15	53.08150391
657.15	51.36969174
658.15	52.28863621
659.15	54.09003649
660.15	51.9616678
661.15	49.82709155
662.15	52.64680264
663.15	51.92936742
664.15	54.50932845
665.15	54.10688689
666.15	54.36475162
667.15	55.09269603
668.15	53.91418341
669.15	54.20224736
670.15	53.58722206
671.15	54.83594379
672.15	50.32257907
673.15	52.95330401
674.15	53.68203919
675.15	54.47775308
676.15	53.92948184
677.15	53.80909054
678.15	51.05925476
679.15	53.41844766
680.15	52.872004
681.15	56.16713955
682.15	53.10829404
683.15	52.15129782
684.15	52.85673011
685.15	53.60976955
686.15	52.06971694
687.15	51.39243347
688.15	54.95007408
689.15	52.40182984
690.15	55.22873265
691.15	56.7539408
692.15	56.38829477
693.15	55.17903897
694.15	55.36663452
695.15	56.99197912
696.15	56.27077636
697.15	54.7979762
698.15	53.09805449
699.15	53.62403725
700.15	53.50150828
701.15	54.95510169
702.15	52.49800685
703.15	52.17366592
704.15	52.54048118
705.15	55.18800422
706.15	52.8081829
707.15	55.72258578
708.15	54.58894176
709.15	54.88422612
710.15	53.36567587
711.15	56.52827507
712.15	54.49270771
713.15	54.89031962
714.15	54.64869962
715.15	56.63355375
716.15	56.57374121
717.15	57.43349296
718.15	57.98305397
719.15	57.00762842
720.15	56.68714335
721.15	55.73555587
722.15	53.24674052
723.15	58.69948542
724.15	54.93842019
725.15	53.8977249
726.15	54.17587324
727.15	58.43619119
728.15	53.78616696
729.15	56.74437962
730.15	54.34829942
731.15	54.46636309
732.15	57.40823951
733.15	55.9047445
734.15	54.63947696
735.15	59.4848558
736.15	59.22940773
737.15	57.58492233
738.15	58.94009322
739.15	59.65706581
740.15	55.44963179
741.15	58.10566485
742.15	55.36236493
743.15	59.10437047
744.15	56.28584693
745.15	55.1992935
746.15	55.93564993
747.15	59.02438199
748.15	58.34046139
749.15	58.37538909
750.15	58.98634369
751.15	58.64290322
752.15	60.14816493
753.15	58.10067272
754.15	58.14117888
755.15	60.66555216
756.15	57.19991124
757.15	60.61057435
758.15	60.03345339
759.15	57.09482548
760.15	57.90929388
761.15	61.16397797
762.15	59.57912761
763.15	59.12115583
764.15	60.52486201
765.15	61.00569624
766.15	58.80365183
767.15	59.39123278
768.15	56.78413065
769.15	58.52595791
770.15	56.93684567
771.15	59.09462653
772.15	61.7820916
773.15	61.89562634
774.15	61.00391273
775.15	59.88299304
776.15	57.85738206
777.15	61.22164208
778.15	60.57345794
779.15	58.45974667
780.15	60.64009027
781.15	60.49193361
782.15	61.54053055
783.15	60.21645998
784.15	57.24567123
785.15	57.34779958
786.15	60.35339357
787.15	58.72604086
788.15	61.31409821
789.15	57.19333745
790.15	59.19746269
791.15	61.75981411
792.15	62.40233967
793.15	59.71865879
794.15	61.5288292
795.15	62.81014854
796.15	62.34275929
797.15	63.0582929
798.15	59.30390945
799.15	58.74933838
800.15	58.64899665
801.15	61.98793785
802.15	58.22111418
803.15	60.02194214
804.15	63.68239827
805.15	61.73732046
806.15	60.64029192
807.15	60.12293644
808.15	61.28155131
809.15	59.11455092
810.15	63.23743921
811.15	58.22182777
812.15	59.13792576
813.15	62.21465246
814.15	60.57865707
815.15	62.55054122
816.15	63.92444519
817.15	61.3253326
818.15	59.51207986
819.15	59.94347135
820.15	58.86523978
821.15	62.70571851
822.15	62.41499524
823.15	63.94959017
824.15	62.8731205
825.15	61.56751929
826.15	61.64327052
827.15	64.11562423
828.15	64.44141779
829.15	62.75003692
830.15	60.11437155
831.15	64.1898209
832.15	62.27951826
833.15	64.6687103
834.15	60.11885518
835.15	60.78343617
836.15	62.10101379
837.15	63.24867425
838.15	62.67415101
839.15	60.24230522
840.15	60.18086486
841.15	62.78592386
842.15	62.64656029
843.15	60.30815002
844.15	62.44414129
845.15	61.25582885
846.15	62.02974506
847.15	63.29292879
848.15	64.92540923
849.15	62.56119936
850.15	65.26119731
851.15	65.23299549
852.15	61.07764341
853.15	65.79989496
854.15	62.55528361
855.15	63.93147707
856.15	62.87099479
857.15	62.12939509
858.15	64.9474425
859.15	66.66158306
860.15	61.66109902
861.15	64.68979091
862.15	62.87767304
863.15	61.43113373
864.15	65.46179864
865.15	60.87907737
866.15	61.9784566
867.15	62.30599362
868.15	63.22306329
869.15	64.00144571
870.15	65.06439668
871.15	62.31368164
872.15	63.82721965
873.15	62.67817717
874.15	61.39978764
875.15	62.73842966
876.15	62.37172112
877.15	64.79944009
878.15	62.33875793
879.15	65.88882281
880.15	66.77614569
881.15	64.95401996
882.15	68.01577696
883.15	62.89267301
884.15	66.60931402
885.15	63.97172362
886.15	63.26480158
887.15	64.0464357
888.15	64.30081161
889.15	67.05353386
890.15	65.5374571
891.15	62.58594851
892.15	67.18980254
893.15	67.45300986
894.15	67.09103927
895.15	63.83982232
896.15	66.81029722
897.15	65.07686505
898.15	67.88597902
899.15	68.57543941
900.15	67.16982416
901.15	67.73739355
902.15	63.31278748
903.15	63.17942931
904.15	69.21253518
905.15	65.54944075
906.15	69.2415809
907.15	66.76996438
908.15	66.18067006
909.15	64.1162762
910.15	65.59619803
911.15	68.10547978
912.15	63.8370904
913.15	64.80108211
914.15	66.21450475
915.15	64.03493173
916.15	67.61482747
917.15	67.86932309
918.15	66.04230409
919.15	69.65090807
920.15	67.77215636
921.15	69.08394201
922.15	64.9588469
923.15	65.59370937
924.15	65.96954718
925.15	64.41146974
926.15	65.08562289
927.15	66.96670291
928.15	70.60785215
929.15	70.12751937
930.15	67.34690802
931.15	64.44285781
932.15	65.23017562
933.15	64.65732006
934.15	64.44575396
935.15	68.5616514
936.15	68.96236674
937.15	65.87885907
938.15	69.80204827
939.15	64.78204414
940.15	65.02639017
941.15	68.91295152
942.15	69.10533929
943.15	66.78781918
944.15	66.67379528
945.15	66.15153618
946.15	67.61045861
947.15	71.05087474
948.15	67.9426505
949.15	71.52437005
950.15	66.68539402
951.15	67.40495754
952.15	67.8663669
953.15	70.47047519
954.15	67.18016693
955.15	67.15449154
956.15	69.81714188
957.15	72.01007481
958.15	66.47934648
959.15	67.03207494
960.15	68.87705734
961.15	67.5649002
962.15	67.03166502
963.15	70.26106101
964.15	66.28007754
965.15	68.65858099
966.15	70.70679433
967.15	70.90261743
968.15	66.63086949
969.15	70.31416252
970.15	71.8640291
971.15	66.38154143
972.15	68.48272439
973.15	66.22495922
974.15	71.76069114
975.15	67.38691956
976.15	69.76931579
977.15	69.14123679
978.15	73.00085492
979.15	69.42121273
980.15	68.98626105
981.15	69.98166597
982.15	73.10006429
983.15	69.9587346
984.15	73.24590689
985.15	67.75043748
986.15	69.54486504
987.15	68.91561252
988.15	69.27064218
989.15	69.48530643
990.15	67.20648885
991.15	72.72558334
992.15	70.67446822
993.15	68.129904
994.15	70.61464487
995.15	68.78731801
996.15	72.95159443
997.15	69.38089898
998.15	67.85053074
999.15	73.22103476
1000.15	71.38877745
1001.15	74.17612124
1002.15	72.92058044
1003.15	69.84147988
1004.15	68.42977043
1005.15	72.22043866
1006.15	74.52773393
1007.15	68.32468562
1008.15	71.46413656
1009.15	68.37827046
1010.15	72.57960225
1011.15	70.03480383
1012.15	74.89395034
1013.15	71.40500578
1014.15	72.74342528
1015.15	72.7603363
1016.15	68.38647097
1017.15	69.8851325
1018.15	72.91876146
1019.15	70.82086635
1020.15	72.42750186
1021.15	71.31779391
1022.15	68.6097124
1023.15	71.12706991
1024.15	74.52332029
1025.15	69.61632646
1026.15	70.46945638
1027.15	74.96852547
1028.15	74.63762026
1029.15	73.70549114
1030.15	72.83774533
1031.15	72.1260358
1032.15	74.00551589
1033.15	70.04865498
1034.15	70.34810402
1035.15	74.15663055
1036.15	71.72242897
1037.15	75.50092912
1038.15	71.41892724
1039.15	73.80905249
1040.15	71.51244202
1041.15	74.28123588
1042.15	71.52276123
1043.15	73.6568373
1044.15	73.71721851
1045.15	75.11226795
1046.15	71.37998588
1047.15	70.73192872
1048.15	69.99244769
1049.15	73.0525273
1050.15	75.4474325
1051.15	72.49282871
1052.15	75.50392971
1053.15	73.99424294
1054.15	70.79135215
1055.15	73.94819536
1056.15	70.34515892
1057.15	74.45076353
1058.15	72.10434179
1059.15	72.95533592
1060.15	76.59236154
1061.15	74.34316786
1062.15	70.61050185
1063.15	77.06669039
1064.15	74.6880962
1065.15	75.79279399
1066.15	75.93349404
1067.15	75.02288632
1068.15	70.87185297
1069.15	74.03672147
1070.15	71.85275559
1071.15	75.25435702
1072.15	74.49516866
1073.15	70.88439853
1074.15	77.00347085
1075.15	77.51521533
1076.15	72.83337932
1077.15	71.19782936
1078.15	77.36620594
1079.15	73.36831324
1080.15	77.18085543
1081.15	73.13985049
1082.15	73.69308794
1083.15	78.08172502
1084.15	72.49237233
1085.15	71.12725624
1086.15	75.27928861
1087.15	76.01193403
1088.15	78.27277176
1089.15	76.99656628
1090.15	74.37351809
1091.15	74.26400331
1092.15	76.92592887
1093.15	73.95236521
1094.15	78.46123489
1095.15	71.88601885
1096.15	78.30783099
1097.15	76.53520063
1098.15	74.19076639
1099.15	75.34238642
1100.15	75.18185762
1101.15	76.3703649
1102.15	73.47109608
1103.15	77.18747873
1104.15	74.45920006
1105.15	72.4375183
1106.15	76.95483848
1107.15	73.34314013
1108.15	73.58015296
1109.15	78.64980054
1110.15	78.44341061
1111.15	76.53266978
1112.15	74.50788601
1113.15	74.77484094
1114.15	74.64746619
1115.15	79.78965728
1116.15	78.92697406
1117.15	74.13368318
1118.15	73.58068428
1119.15	74.34554312
1120.15	72.87993865
1121.15	73.10969208
1122.15	78.46937092
1123.15	76.32251042
1124.15	74.23984125
1125.15	76.30972703
1126.15	75.62520973
1127.15	76.11965965
1128.15	74.83801408
1129.15	79.99605345
1130.15	76.74679024
1131.15	78.8057277
1132.15	78.02360955
1133.15	76.42029735
1134.15	74.98577457
1135.15	77.57478758
1136.15	76.88345563
1137.15	79.83999598
1138.15	79.22174675
1139.15	78.66338564
1140.15	77.49408098
1141.15	79.15343497
1142.15	79.01851382
1143.15	74.20818521
1144.15	76.60815205
1145.15	73.92344138
1146.15	76.4428609
1147.15	79.32683739
1148.15	80.51650018
1149.15	77.12047594
1150.15	77.96537074
1151.15	76.07640969
1152.15	75.5894106
1153.15	78.42458564
1154.15	77.16083715
1155.15	80.01373164
1156.15	74.3170133
1157.15	77.70727086
1158.15	79.58948932
1159.15	79.99797154
1160.15	74.3992847
1161.15	76.49257894
1162.15	76.38840147
1163.15	76.82572418
1164.15	75.91247144
1165.15	77.50263926
1166.15	78.14646899
1167.15	75.24990218
1168.15	79.0900077
1169.15	80.30751385
1170.15	80.0433076
1171.15	75.20056691
1172.15	76.82373793
1173.15	75.6832031
1174.15	79.44529541
1175.15	77.4883589
1176.15	82.25364166
1177.15	75.31082784
1178.15	78.89062051
1179.15	78.53584662
1180.15	76.63548995
1181.15	80.06208947
1182.15	77.81869517
1183.15	80.21612796
1184.15	80.38100403
1185.15	77.7773471
1186.15	79.49348021
1187.15	82.14686127
1188.15	81.13439678
1189.15	75.35683053
1190.15	77.55356816
1191.15	77.90435562
1192.15	80.58331734
1193.15	83.05027361
1194.15	78.72550989
1195.15	83.00129905
1196.15	81.22947272
1197.15	81.8576497
1198.15	79.84317489
1199.15	77.34408779
1200.15	78.50090461
1201.15	81.03126678
1202.15	81.25113002
1203.15	82.9933249
1204.15	82.28708793
1205.15	77.94815666
1206.15	83.0248311
1207.15	76.45555088
1208.15	80.38915905
1209.15	83.22288265
1210.15	79.32827602
1211.15	77.29086221
1212.15	81.20230012
1213.15	77.78018341
1214.15	78.39020928
1215.15	79.36795891
1216.15	81.12027664
1217.15	81.02395799
1218.15	80.78587513
1219.15	80.86661226
1220.15	82.54359526
1221.15	80.35089294
1222.15	84.06057978
1223.15	79.87960632
1224.15	84.06521646
1225.15	77.48040814
1226.15	77.61544817
1227.15	81.85474041
1228.15	76.76936466
1229.15	76.96046605
1230.15	76.72332933
1231.15	83.46462535
1232.15	84.75326037
1233.15	82.81142651
1234.15	82.05691198
1235.15	83.00809648
1236.15	78.81952663
1237.15	83.14468016
1238.15	81.3813716
1239.15	82.94967564
1240.15	82.28796208
1241.15	77.80844737
1242.15	85.06509773
1243.15	84.13401543
1244.15	82.09528612
1245.15	78.4568062
1246.15	83.59035368
1247.15	77.75886691
1248.15	77.51293745
1249.15	82.38581174
1250.15	77.46035854
1251.15	84.52208025
1252.15	79.35452344
1253.15	80.8704858
1254.15	80.56589406
1255.15	81.67285434
1256.15	83.90882646
1257.15	84.5694899
1258.15	80.595367
1259.15	79.26425727
1260.15	80.38516384
1261.15	82.04093846
1262.15	78.20700829
1263.15	81.13194002
1264.15	84.15551717
1265.15	80.44653198
1266.15	83.45975758
1267.15	79.98345206
1268.15	77.97333696
1269.15	83.98748212
1270.15	78.58584874
1271.15	80.55504884
1272.15	85.53166063
1273.15	84.33019247
1274.15	78.69974033
1275.15	82.47796798
1276.15	79.19716092
1277.15	80.08179776
1278.15	86.38845784
1279.15	80.2211775
1280.15	80.95650029
1281.15	79.49036398
1282.15	81.89517221
1283.15	81.55359141
1284.15	85.84351611
1285.15	85.03238424
1286.15	86.53504537
1287.15	83.19472323
1288.15	84.20639821
1289.15	84.56736038
1290.15	82.87041442
1291.15	85.51387217
1292.15	79.31427379
1293.15	79.29462806
1294.15	82.2215995
1295.15	87.15939724
1296.15	79.7031055
1297.15	81.56520636
1298.15	86.66154128
